order_id,customer_id,order_date,order_status,shipping_city,shipping_state,shipping_cost,delivery_days
ORD-2024-100318,CUST-14267,2024-01-26,Cancelled,Tampa,FL,0.0,0
ORD-2024-100319,CUST-14021,2024-01-26,Delivered,Newark,NJ,0.0,2
ORD-2024-100320,CUST-14500,2024-01-26,Delivered,Columbia,SC,0.0,4
ORD-2024-100321,CUST-11674,2024-01-26,Delivered,St. Petersburg,FL,19.99,3
ORD-2024-100322,CUST-12728,2024-01-27,Delivered,South Bend,IN,4.99,4
ORD-2024-100323,CUST-14082,2024-01-27,Delivered,Racine,WI,9.99,2
ORD-2024-100324,CUST-14479,2024-01-27,Delivered,Philadelphia,PA,0.0,2
ORD-2024-100325,CUST-10998,2024-01-27,Delivered,Memphis,TN,9.99,2
ORD-2024-100326,CUST-12050,2024-01-27,Delivered,Austin,TX,4.99,6
ORD-2024-100327,CUST-10633,2024-01-27,Delivered,Fort Worth,TX,4.99,5
ORD-2024-100328,CUST-10830,2024-01-27,Cancelled,Dayton,OH,19.99,0
ORD-2024-100329,CUST-11160,2024-01-27,Delivered,Salem,OR,14.99,6
ORD-2024-100330,CUST-11989,2024-01-27,Delivered,Aurora,CO,9.99,6
ORD-2024-100331,CUST-15406,2024-01-27,Delivered,Savannah,GA,4.99,7
ORD-2024-100332,CUST-11221,2024-01-27,Delivered,New York,NY,0.0,7
ORD-2024-100333,CUST-13668,2024-01-27,Delivered,Montgomery,AL,14.99,4
ORD-2024-100334,CUST-14074,2024-01-27,Delivered,Albany,NY,0.0,3
ORD-2024-100335,CUST-14633,2024-01-27,Delivered,Charlotte,NC,14.99,7
ORD-2024-100336,CUST-15337,2024-01-27,Delivered,Ann Arbor,MI,0.0,5
ORD-2024-100337,CUST-11600,2024-01-27,Returned,Joliet,IL,14.99,3
ORD-2024-100338,CUST-15158,2024-01-27,Delivered,Kansas City,MO,0.0,5
ORD-2024-100339,CUST-13614,2024-01-28,Delivered,Springfield,MA,14.99,4
ORD-2024-100340,CUST-13418,2024-01-28,Delivered,Virginia Beach,VA,19.99,5
ORD-2024-100341,CUST-12723,2024-01-28,Delivered,South Bend,IN,14.99,3
ORD-2024-100342,CUST-10982,2024-01-28,Delivered,Gaithersburg,MD,4.99,3
ORD-2024-100343,CUST-13605,2024-01-28,Delivered,Mobile,AL,14.99,7
ORD-2024-100344,CUST-11987,2024-01-28,Delivered,Columbia,SC,0.0,5
ORD-2024-100345,CUST-12125,2024-01-28,Returned,Mobile,AL,19.99,5
ORD-2024-100346,CUST-11878,2024-01-28,Delivered,Athens,GA,9.99,7
ORD-2024-100347,CUST-12350,2024-01-28,Delivered,Cincinnati,OH,4.99,4
ORD-2024-100348,CUST-10652,2024-01-28,Delivered,Covington,KY,4.99,3
ORD-2024-100349,CUST-11897,2024-01-28,Delivered,North Las Vegas,NV,19.99,2
ORD-2024-100350,CUST-15013,2024-01-28,Delivered,West Valley City,UT,14.99,3
ORD-2024-100351,CUST-12752,2024-01-28,Shipped,Edmond,OK,14.99,4
ORD-2024-100352,CUST-10690,2024-01-28,Delivered,Reading,PA,14.99,2
ORD-2024-100353,CUST-11968,2024-01-29,Delivered,Naperville,IL,0.0,6
ORD-2024-100354,CUST-15285,2024-01-29,Delivered,Lafayette,LA,9.99,4
ORD-2024-100355,CUST-12637,2024-01-29,Delivered,Newport News,VA,0.0,4
ORD-2024-100356,CUST-11058,2024-01-29,Delivered,Stamford,CT,4.99,2
ORD-2024-100357,CUST-13051,2024-01-29,Shipped,Fort Collins,CO,19.99,1
ORD-2024-100358,CUST-10790,2024-01-29,Delivered,Lexington,KY,9.99,7
ORD-2024-100359,CUST-14527,2024-01-29,Delivered,Macon,GA,19.99,4
ORD-2024-100360,CUST-13909,2024-01-29,Delivered,Madison,WI,19.99,2
ORD-2024-100361,CUST-12230,2024-01-29,Delivered,Newark,NJ,4.99,3
ORD-2024-100362,CUST-12605,2024-01-29,Delivered,South Bend,IN,0.0,6
ORD-2024-100363,CUST-14211,2024-01-29,Delivered,San Diego,CA,14.99,6
ORD-2024-100364,CUST-11873,2024-01-29,Processing,Cincinnati,OH,4.99,0
ORD-2024-100365,CUST-11764,2024-01-29,Delivered,Columbus,GA,0.0,6
ORD-2024-100366,CUST-11174,2024-01-29,Delivered,Broken Arrow,OK,19.99,5
ORD-2024-100367,CUST-15047,2024-01-30,Delivered,Bloomington,MN,14.99,7
ORD-2024-100368,CUST-15424,2024-01-30,Delivered,Winston-Salem,NC,14.99,4
ORD-2024-100369,CUST-11159,2024-01-30,Delivered,Springfield,IL,14.99,5
ORD-2024-100370,CUST-13941,2024-01-30,Delivered,Las Vegas,NV,0.0,5
ORD-2024-100371,CUST-12774,2024-01-30,Delivered,Philadelphia,PA,4.99,5
ORD-2024-100372,CUST-11318,2024-01-30,Delivered,Gaithersburg,MD,19.99,5
ORD-2024-100373,CUST-12085,2024-01-30,Delivered,New York,NY,4.99,4
ORD-2024-100374,CUST-14269,2024-01-30,Delivered,Cleveland,OH,19.99,2
ORD-2024-100375,CUST-10067,2024-01-30,Delivered,Portland,OR,0.0,2
ORD-2024-100376,CUST-11698,2024-01-30,Delivered,Saint Paul,MN,9.99,6
ORD-2024-100377,CUST-12428,2024-01-30,Delivered,Sacramento,CA,14.99,5
ORD-2024-100378,CUST-11140,2024-01-30,Delivered,Baton Rouge,LA,9.99,2
ORD-2024-100379,CUST-15068,2024-01-30,Delivered,San Diego,CA,14.99,6
ORD-2024-100380,CUST-11367,2024-01-30,Delivered,Milwaukee,WI,9.99,7
ORD-2024-100381,CUST-11794,2024-01-30,Delivered,Allentown,PA,0.0,3
ORD-2024-100382,CUST-10677,2024-01-30,Delivered,Norfolk,VA,0.0,4
ORD-2024-100383,CUST-11354,2024-01-30,Delivered,Detroit,MI,9.99,6
ORD-2024-100384,CUST-13402,2024-01-30,Delivered,Chandler,AZ,9.99,2
ORD-2024-100385,CUST-14758,2024-01-30,Delivered,Shreveport,LA,0.0,7
ORD-2024-100386,CUST-10893,2024-01-31,Delivered,Newark,NJ,0.0,3
ORD-2024-100387,CUST-11695,2024-01-31,Cancelled,Bowie,MD,19.99,0
ORD-2024-100388,CUST-11233,2024-01-31,Delivered,Gresham,OR,14.99,3
ORD-2024-100389,CUST-10123,2024-01-31,Delivered,Houston,TX,19.99,5
ORD-2024-100390,CUST-10234,2024-01-31,Delivered,Mount Pleasant,SC,4.99,5
ORD-2024-100391,CUST-14686,2024-01-31,Delivered,Seattle,WA,0.0,7
ORD-2024-100392,CUST-10216,2024-01-31,Delivered,Winston-Salem,NC,9.99,3
ORD-2024-100393,CUST-10924,2024-01-31,Delivered,Lexington,KY,14.99,2
ORD-2024-100394,CUST-15236,2024-01-31,Cancelled,Rochester,MN,4.99,0
ORD-2024-100395,CUST-14456,2024-01-31,Delivered,Cincinnati,OH,19.99,7
ORD-2024-100396,CUST-13729,2024-01-31,Delivered,Bowie,MD,9.99,3
ORD-2024-100397,CUST-14783,2024-01-31,Delivered,Kansas City,MO,9.99,4
ORD-2024-100398,CUST-11206,2024-01-31,Delivered,Chattanooga,TN,9.99,7
ORD-2024-100399,CUST-15349,2024-02-01,Delivered,Chattanooga,TN,9.99,2
ORD-2024-100400,CUST-15014,2024-02-01,Delivered,Tacoma,WA,4.99,7
ORD-2024-100401,CUST-15234,2024-02-01,Delivered,Warren,MI,9.99,6
ORD-2024-100402,CUST-11929,2024-02-01,Delivered,San Francisco,CA,19.99,7
ORD-2024-100403,CUST-10198,2024-02-01,Shipped,Mobile,AL,14.99,4
ORD-2024-100404,CUST-14389,2024-02-01,Shipped,Sacramento,CA,9.99,1
ORD-2024-100405,CUST-10540,2024-02-01,Delivered,Raleigh,NC,9.99,2
ORD-2024-100406,CUST-13611,2024-02-01,Delivered,Indianapolis,IN,0.0,5
ORD-2024-100407,CUST-10361,2024-02-01,Delivered,Mesa,AZ,0.0,6
ORD-2024-100408,CUST-13147,2024-02-01,Delivered,Indianapolis,IN,14.99,2
ORD-2024-100409,CUST-12132,2024-02-01,Delivered,Las Vegas,NV,0.0,3
ORD-2024-100410,CUST-12834,2024-02-01,Processing,Miami,FL,14.99,0
ORD-2024-100411,CUST-13669,2024-02-01,Delivered,Fort Collins,CO,4.99,3
ORD-2024-100412,CUST-14801,2024-02-01,Delivered,New York,NY,19.99,6
ORD-2024-100413,CUST-10540,2024-02-02,Delivered,Raleigh,NC,19.99,4
ORD-2024-100414,CUST-10899,2024-02-02,Delivered,Carmel,IN,9.99,7
ORD-2024-100415,CUST-14260,2024-02-02,Delivered,Springfield,IL,0.0,6
ORD-2024-100416,CUST-13890,2024-02-02,Processing,Denver,CO,0.0,0
ORD-2024-100417,CUST-11400,2024-02-02,Delivered,New Orleans,LA,9.99,7
ORD-2024-100418,CUST-13991,2024-02-02,Delivered,North Las Vegas,NV,9.99,6
ORD-2024-100419,CUST-12625,2024-02-02,Delivered,Kenosha,WI,14.99,6
ORD-2024-100420,CUST-11531,2024-02-02,Delivered,Jacksonville,FL,9.99,4
ORD-2024-100421,CUST-13913,2024-02-02,Delivered,Denver,CO,9.99,3
ORD-2024-100422,CUST-15269,2024-02-02,Delivered,Tuscaloosa,AL,19.99,5
ORD-2024-100423,CUST-13701,2024-02-02,Delivered,Covington,KY,9.99,6
ORD-2024-100424,CUST-11777,2024-02-02,Delivered,Bowie,MD,9.99,5
ORD-2024-100425,CUST-10587,2024-02-03,Delivered,Pittsburgh,PA,0.0,5
ORD-2024-100426,CUST-14384,2024-02-03,Delivered,Greensboro,NC,19.99,6
ORD-2024-100427,CUST-12966,2024-02-03,Delivered,Winston-Salem,NC,0.0,4
ORD-2024-100428,CUST-15246,2024-02-03,Delivered,Norman,OK,19.99,3
ORD-2024-100429,CUST-10593,2024-02-03,Delivered,Broken Arrow,OK,4.99,4
ORD-2024-100430,CUST-10396,2024-02-03,Delivered,West Valley City,UT,4.99,2
ORD-2024-100431,CUST-12339,2024-02-03,Delivered,Chicago,IL,0.0,2
ORD-2024-100432,CUST-13767,2024-02-03,Returned,Dayton,OH,14.99,2
ORD-2024-100433,CUST-11934,2024-02-03,Delivered,Tuscaloosa,AL,0.0,5
ORD-2024-100434,CUST-14087,2024-02-04,Delivered,Sacramento,CA,19.99,7
ORD-2024-100435,CUST-11622,2024-02-04,Delivered,Owensboro,KY,0.0,5
ORD-2024-100436,CUST-12386,2024-02-04,Delivered,Denver,CO,4.99,5
ORD-2024-100437,CUST-14698,2024-02-04,Processing,Columbus,OH,14.99,0
ORD-2024-100438,CUST-11885,2024-02-04,Delivered,Knoxville,TN,4.99,5
ORD-2024-100439,CUST-10721,2024-02-04,Shipped,Aurora,CO,14.99,2
ORD-2024-100440,CUST-14940,2024-02-04,Delivered,Kansas City,MO,9.99,7
ORD-2024-100441,CUST-14102,2024-02-04,Delivered,Reno,NV,0.0,5
ORD-2024-100442,CUST-13707,2024-02-04,Delivered,Yonkers,NY,9.99,3
ORD-2024-100443,CUST-10922,2024-02-04,Delivered,New Orleans,LA,9.99,5
ORD-2024-100444,CUST-15440,2024-02-04,Delivered,Hartford,CT,19.99,3
ORD-2024-100445,CUST-11870,2024-02-04,Delivered,Cleveland,OH,19.99,3
ORD-2024-100446,CUST-13635,2024-02-04,Delivered,Norfolk,VA,19.99,2
ORD-2024-100447,CUST-11641,2024-02-04,Delivered,Lexington,KY,9.99,2
ORD-2024-100448,CUST-12432,2024-02-04,Delivered,Albany,NY,9.99,3
ORD-2024-100449,CUST-11966,2024-02-04,Delivered,Detroit,MI,0.0,2
ORD-2024-100450,CUST-15312,2024-02-04,Delivered,Salt Lake City,UT,9.99,2
ORD-2024-100451,CUST-12110,2024-02-05,Shipped,Indianapolis,IN,9.99,3
ORD-2024-100452,CUST-12338,2024-02-05,Delivered,Las Vegas,NV,0.0,5
ORD-2024-100453,CUST-11294,2024-02-05,Delivered,Greenville,SC,0.0,7
ORD-2024-100454,CUST-12310,2024-02-05,Shipped,Kansas City,MO,19.99,1
ORD-2024-100455,CUST-10044,2024-02-05,Delivered,Bowie,MD,4.99,3
ORD-2024-100456,CUST-12553,2024-02-05,Delivered,Baton Rouge,LA,19.99,7
ORD-2024-100457,CUST-11001,2024-02-05,Delivered,Columbia,SC,4.99,2
ORD-2024-100458,CUST-10136,2024-02-05,Delivered,San Diego,CA,19.99,4
ORD-2024-100459,CUST-10642,2024-02-05,Delivered,St. Petersburg,FL,4.99,3
ORD-2024-100460,CUST-11567,2024-02-05,Delivered,Paterson,NJ,14.99,3
ORD-2024-100461,CUST-15047,2024-02-06,Delivered,Bloomington,MN,4.99,5
ORD-2024-100462,CUST-13496,2024-02-06,Delivered,Springfield,MA,0.0,6
ORD-2024-100463,CUST-14965,2024-02-06,Delivered,Ann Arbor,MI,19.99,4
ORD-2024-100464,CUST-13053,2024-02-06,Delivered,Akron,OH,19.99,6
ORD-2024-100465,CUST-11606,2024-02-06,Delivered,Tuscaloosa,AL,4.99,6
ORD-2024-100466,CUST-14544,2024-02-06,Delivered,Newark,NJ,9.99,7
ORD-2024-100467,CUST-13258,2024-02-06,Delivered,Glendale,AZ,9.99,6
ORD-2024-100468,CUST-13071,2024-02-06,Delivered,Macon,GA,19.99,3
ORD-2024-100469,CUST-14911,2024-02-06,Processing,Clarksville,TN,14.99,0
ORD-2024-100470,CUST-14105,2024-02-06,Delivered,Owensboro,KY,14.99,7
ORD-2024-100471,CUST-10485,2024-02-06,Delivered,Orlando,FL,14.99,2
ORD-2024-100472,CUST-14085,2024-02-06,Delivered,Scranton,PA,14.99,5
ORD-2024-100473,CUST-12867,2024-02-06,Delivered,Vancouver,WA,4.99,3
ORD-2024-100474,CUST-13608,2024-02-06,Delivered,Kansas City,MO,14.99,2
ORD-2024-100475,CUST-12682,2024-02-06,Shipped,Baltimore,MD,4.99,1
ORD-2024-100476,CUST-12550,2024-02-06,Delivered,St. Louis,MO,0.0,2
ORD-2024-100477,CUST-13597,2024-02-06,Delivered,West Valley City,UT,0.0,6
ORD-2024-100478,CUST-10874,2024-02-06,Delivered,Baltimore,MD,14.99,7
ORD-2024-100479,CUST-15206,2024-02-06,Delivered,Tampa,FL,0.0,2
ORD-2024-100480,CUST-13987,2024-02-06,Delivered,North Charleston,SC,4.99,3
ORD-2024-100481,CUST-10665,2024-02-06,Delivered,Spokane,WA,19.99,3
ORD-2024-100482,CUST-13637,2024-02-07,Delivered,Trenton,NJ,0.0,6
ORD-2024-100483,CUST-13278,2024-02-07,Delivered,Greenville,SC,14.99,7
ORD-2024-100484,CUST-15285,2024-02-07,Delivered,Lafayette,LA,19.99,7
ORD-2024-100485,CUST-10992,2024-02-07,Delivered,Louisville,KY,19.99,2
ORD-2024-100486,CUST-14611,2024-02-07,Delivered,North Las Vegas,NV,19.99,3
ORD-2024-100487,CUST-15110,2024-02-07,Delivered,Columbia,SC,19.99,2
ORD-2024-100488,CUST-10803,2024-07-02,Delivered,Baton Rouge,LA,0.0,5
ORD-2024-100489,CUST-15101,2024-02-07,Shipped,Yonkers,NY,19.99,4
ORD-2024-100490,CUST-13961,2024-02-07,Delivered,Hartford,CT,0.0,5
ORD-2024-100491,CUST-14231,2024-02-07,Delivered,Chattanooga,TN,4.99,5
ORD-2024-100492,CUST-10746,2024-02-07,Delivered,Glendale,AZ,19.99,3
ORD-2024-100493,CUST-13585,2024-02-07,Delivered,Indianapolis,IN,0.0,4
ORD-2024-100494,CUST-14629,2024-02-07,Delivered,Provo,UT,0.0,7
ORD-2024-100495,CUST-13972,2024-02-07,Delivered,Kenosha,WI,14.99,4
ORD-2024-100496,CUST-12350,2024-02-07,Delivered,Cincinnati,OH,19.99,7
ORD-2024-100497,CUST-11494,2024-02-07,Delivered,Vancouver,WA,19.99,3
ORD-2024-100498,CUST-14956,2024-02-07,Delivered,Reading,PA,0.0,3
ORD-2024-100499,CUST-15121,2024-02-07,Delivered,Evansville,IN,14.99,2
ORD-2024-100500,CUST-13589,2024-02-07,Delivered,West Jordan,UT,14.99,2
ORD-2024-100501,CUST-11823,2024-02-07,Delivered,Gaithersburg,MD,19.99,6
ORD-2024-100502,CUST-10511,2024-02-07,Delivered,Ann Arbor,MI,9.99,4
ORD-2024-100503,CUST-15208,2024-02-07,Delivered,Colorado Springs,CO,9.99,3
ORD-2024-100504,CUST-12503,2024-02-07,Delivered,Henderson,NV,9.99,4
ORD-2024-100505,CUST-12117,2024-02-07,Returned,Chandler,AZ,4.99,4
ORD-2024-100506,CUST-15127,2024-02-07,Delivered,Gaithersburg,MD,19.99,6
ORD-2024-100507,CUST-10825,2024-02-07,Delivered,Bloomington,MN,19.99,4
ORD-2024-100508,CUST-13216,2024-02-08,Delivered,Bowling Green,KY,19.99,2
ORD-2024-100509,CUST-15243,2024-02-08,Delivered,Denver,CO,14.99,2
ORD-2024-100510,CUST-11061,2024-02-08,Processing,Dallas,TX,19.99,0
ORD-2024-100511,CUST-15479,2024-02-08,Delivered,Saint Paul,MN,19.99,2
ORD-2024-100512,CUST-14756,2024-02-08,Delivered,Allentown,PA,4.99,2
ORD-2024-100513,CUST-12984,2024-02-08,Delivered,Scottsdale,AZ,9.99,2
ORD-2024-100514,CUST-14236,2024-02-08,Delivered,Chattanooga,TN,0.0,5
ORD-2024-100515,CUST-14475,2024-02-08,Delivered,Salt Lake City,UT,19.99,5
ORD-2024-100516,CUST-13472,2024-02-08,Delivered,Mesa,AZ,19.99,7
ORD-2024-100517,CUST-15439,2024-02-08,Delivered,Kansas City,MO,19.99,6
ORD-2024-100518,CUST-12214,2024-02-08,Delivered,Pittsburgh,PA,0.0,5
ORD-2024-100519,CUST-12502,2024-02-08,Delivered,Bellevue,WA,4.99,6
ORD-2024-100520,CUST-12785,2024-02-08,Delivered,Newport News,VA,14.99,7
ORD-2024-100521,CUST-13790,2024-02-08,Delivered,Tallahassee,FL,14.99,4
ORD-2024-100522,CUST-10351,2024-02-09,Delivered,Lakewood,CO,19.99,7
ORD-2024-100523,CUST-11341,2024-02-09,Delivered,Dallas,TX,14.99,3
ORD-2024-100524,CUST-10214,2024-02-09,Delivered,Fort Collins,CO,9.99,3
ORD-2024-100525,CUST-10529,2024-02-09,Delivered,Salt Lake City,UT,0.0,7
ORD-2024-100526,CUST-11219,2024-02-09,Delivered,Macon,GA,4.99,2
ORD-2024-100527,CUST-14845,2024-02-09,Delivered,Charlotte,NC,4.99,7
ORD-2024-100528,CUST-14498,2024-02-09,Processing,Chesapeake,VA,4.99,0
ORD-2024-100529,CUST-14789,2024-02-09,Delivered,Bowie,MD,19.99,5
ORD-2024-100530,CUST-13285,2024-02-09,Delivered,Seattle,WA,4.99,2
ORD-2024-100531,CUST-14251,2024-02-09,Delivered,Trenton,NJ,14.99,6
ORD-2024-100532,CUST-14577,2024-02-09,Delivered,Reno,NV,14.99,4
ORD-2024-100533,CUST-14571,2024-02-09,Delivered,Fort Collins,CO,4.99,4
ORD-2024-100534,CUST-14318,2024-02-09,Delivered,Rochester,NY,4.99,3
ORD-2024-100535,CUST-12155,2024-02-10,Delivered,New Haven,CT,14.99,2
ORD-2024-100536,CUST-14087,2024-02-10,Shipped,Sacramento,CA,14.99,2
ORD-2024-100537,CUST-14861,2024-02-10,Delivered,Greenville,SC,9.99,6
ORD-2024-100538,CUST-14766,2024-02-10,Shipped,Baton Rouge,LA,0.0,3
ORD-2024-100539,CUST-10695,2024-02-10,Delivered,Mount Pleasant,SC,9.99,4
ORD-2024-100540,CUST-11904,2024-02-10,Delivered,Bellevue,WA,4.99,2
ORD-2024-100541,CUST-15065,2024-02-10,Delivered,Springfield,MO,14.99,7
ORD-2024-100542,CUST-13221,2024-02-10,Delivered,Trenton,NJ,0.0,4
ORD-2024-100543,CUST-11877,2024-02-10,Delivered,Raleigh,NC,9.99,3
ORD-2024-100544,CUST-14469,2024-02-10,Delivered,Philadelphia,PA,9.99,2
ORD-2024-100545,CUST-10149,2024-02-10,Delivered,Racine,WI,4.99,5
ORD-2024-100546,CUST-13186,2024-02-10,Delivered,Norman,OK,19.99,4
ORD-2024-100547,CUST-14335,2024-02-10,Delivered,Columbia,MO,0.0,5
ORD-2024-100548,CUST-14004,2024-02-11,Delivered,Reading,PA,9.99,5
ORD-2024-100549,CUST-12587,2024-02-11,Delivered,Dayton,OH,9.99,3
ORD-2024-100550,CUST-15094,2024-02-11,Processing,Fresno,CA,14.99,0
ORD-2024-100551,CUST-14328,2024-02-11,Cancelled,Durham,NC,0.0,0
ORD-2024-100552,CUST-11827,2024-02-11,Delivered,Mesa,AZ,14.99,7
ORD-2024-100553,CUST-14031,2024-02-11,Processing,Cleveland,OH,19.99,0
ORD-2024-100554,CUST-10714,2024-02-11,Delivered,Shreveport,LA,4.99,2
ORD-2024-100555,CUST-13149,2024-02-11,Delivered,Albany,NY,14.99,3
ORD-2024-100556,CUST-10647,2024-02-11,Delivered,Mount Pleasant,SC,19.99,5
ORD-2024-100557,CUST-14384,2024-02-11,Delivered,Greensboro,NC,9.99,3
ORD-2024-100558,CUST-12158,2024-02-11,Delivered,Charlotte,NC,19.99,5
ORD-2024-100559,CUST-12133,2024-02-11,Delivered,Owensboro,KY,4.99,2
ORD-2024-100560,CUST-13656,2024-02-11,Delivered,Boston,MA,14.99,2
ORD-2024-100561,CUST-14195,2024-02-12,Processing,Cambridge,MA,0.0,0
ORD-2024-100562,CUST-13269,2024-02-12,Processing,Carmel,IN,9.99,0
ORD-2024-100563,CUST-13874,2024-02-12,Shipped,Scranton,PA,19.99,1
ORD-2024-100564,CUST-11285,2024-02-12,Delivered,Fort Wayne,IN,19.99,3
ORD-2024-100565,CUST-13697,2024-02-12,Delivered,Phoenix,AZ,14.99,7
ORD-2024-100566,CUST-14593,2024-02-12,Delivered,Sparks,NV,9.99,6
ORD-2024-100567,CUST-11953,2024-02-12,Delivered,Salt Lake City,UT,9.99,4
ORD-2024-100568,CUST-11162,2024-02-12,Delivered,Lakewood,CO,14.99,6
ORD-2024-100569,CUST-11100,2024-02-12,Delivered,Buffalo,NY,14.99,7
ORD-2024-100570,CUST-12818,2024-02-12,Delivered,Shreveport,LA,14.99,3
ORD-2024-100571,CUST-15056,2024-02-12,Delivered,Trenton,NJ,19.99,3
ORD-2024-100572,CUST-11329,2024-02-12,Delivered,Rockville,MD,14.99,5
ORD-2024-100573,CUST-15376,2024-02-13,Delivered,West Valley City,UT,0.0,3
ORD-2024-100574,CUST-10630,2024-02-13,Delivered,Sparks,NV,0.0,7
ORD-2024-100575,CUST-10137,2024-02-13,Delivered,Chandler,AZ,14.99,6
ORD-2024-100576,CUST-11027,2024-02-13,Delivered,Chesapeake,VA,9.99,2
ORD-2024-100577,CUST-10579,2024-02-13,Delivered,Newport News,VA,19.99,4
ORD-2024-100578,CUST-12541,2024-02-13,Delivered,Chattanooga,TN,9.99,6
ORD-2024-100579,CUST-12277,2024-02-13,Delivered,Fort Collins,CO,14.99,2
ORD-2024-100580,CUST-14489,2024-02-13,Delivered,West Jordan,UT,9.99,3
ORD-2024-100581,CUST-13193,2024-02-13,Delivered,Durham,NC,4.99,3
ORD-2024-100582,CUST-13384,2024-02-13,Delivered,Nashville,TN,19.99,3
ORD-2024-100583,CUST-11670,2024-02-13,Shipped,South Bend,IN,19.99,1
ORD-2024-100584,CUST-14966,2024-02-13,Delivered,St. Petersburg,FL,14.99,5
ORD-2024-100585,CUST-14307,2024-02-13,Delivered,New Orleans,LA,14.99,4
ORD-2024-100586,CUST-10738,2024-02-13,Delivered,El Paso,TX,0.0,7
ORD-2024-100587,CUST-10369,2024-02-13,Delivered,Springfield,IL,0.0,3
ORD-2024-100588,CUST-13453,2024-02-14,Delivered,Montgomery,AL,0.0,2
ORD-2024-100589,CUST-13931,2024-02-14,Delivered,Nashville,TN,19.99,6
ORD-2024-100590,CUST-13913,2024-02-14,Delivered,Denver,CO,9.99,5
ORD-2024-100591,CUST-14565,2024-02-14,Delivered,Broken Arrow,OK,0.0,6
ORD-2024-100592,CUST-12013,2024-02-14,Delivered,Spokane,WA,19.99,5
ORD-2024-100593,CUST-15379,2024-02-14,Shipped,St. Petersburg,FL,0.0,1
ORD-2024-100594,CUST-10021,2024-02-14,Delivered,Sparks,NV,19.99,7
ORD-2024-100595,CUST-12096,2024-02-14,Delivered,Rochester,NY,9.99,3
ORD-2024-100596,CUST-14128,2024-02-14,Delivered,Columbia,MO,19.99,7
ORD-2024-100597,CUST-14773,2024-02-14,Delivered,Naperville,IL,14.99,6
ORD-2024-100598,CUST-14196,2024-02-14,Delivered,Lakewood,CO,19.99,3
ORD-2024-100599,CUST-12727,2024-02-14,Delivered,Virginia Beach,VA,9.99,2
ORD-2024-100600,CUST-10655,2024-02-14,Delivered,Clarksville,TN,4.99,5
ORD-2024-100601,CUST-11089,2024-02-14,Delivered,Scottsdale,AZ,9.99,6
ORD-2024-100602,CUST-13264,2024-02-15,Delivered,Cambridge,MA,9.99,5
ORD-2024-100603,CUST-15323,2024-02-15,Delivered,Rockford,IL,4.99,3
ORD-2024-100604,CUST-13785,2024-02-15,Delivered,Nashville,TN,4.99,2
ORD-2024-100605,CUST-10209,2024-02-15,Delivered,Seattle,WA,9.99,3
ORD-2024-100606,CUST-12326,2024-02-15,Delivered,Baton Rouge,LA,4.99,4
ORD-2024-100607,CUST-12383,2024-02-15,Cancelled,Fort Collins,CO,0.0,0
ORD-2024-100608,CUST-13506,2024-02-15,Cancelled,Detroit,MI,19.99,0
ORD-2024-100609,CUST-13319,2024-02-15,Delivered,Edmond,OK,14.99,5
ORD-2024-100610,CUST-10033,2024-02-15,Delivered,Phoenix,AZ,9.99,2
ORD-2024-100611,CUST-11948,2024-02-15,Delivered,Greenville,SC,0.0,5
ORD-2024-100612,CUST-14979,2024-02-15,Delivered,North Las Vegas,NV,9.99,2
ORD-2024-100613,CUST-14426,2024-02-15,Delivered,Covington,KY,14.99,6
ORD-2024-100614,CUST-13264,2024-02-16,Delivered,Cambridge,MA,14.99,7
ORD-2024-100615,CUST-10807,2024-02-16,Delivered,Carmel,IN,0.0,2
ORD-2024-100616,CUST-10804,2024-02-16,Delivered,Portland,OR,4.99,6
ORD-2024-100617,CUST-10123,2024-02-16,Delivered,Houston,TX,19.99,6
ORD-2024-100618,CUST-12617,2024-02-16,Cancelled,Athens,GA,4.99,0
ORD-2024-100619,CUST-12703,2024-02-16,Delivered,Aurora,IL,14.99,5
ORD-2024-100620,CUST-11033,2024-02-16,Delivered,Knoxville,TN,4.99,7
ORD-2024-100621,CUST-13874,2024-02-16,Delivered,Scranton,PA,9.99,2
ORD-2024-100622,CUST-10617,2024-02-16,Shipped,Clarksville,TN,4.99,1
ORD-2024-100623,CUST-15092,2024-02-16,Delivered,Lakewood,CO,14.99,2
ORD-2024-100624,CUST-12575,2024-02-16,Delivered,Worcester,MA,0.0,7
ORD-2024-100625,CUST-12461,2024-02-16,Delivered,Jacksonville,FL,19.99,4
ORD-2024-100626,CUST-14911,2024-02-16,Shipped,Clarksville,TN,19.99,1
ORD-2024-100627,CUST-14405,2024-02-16,Delivered,Oklahoma City,OK,19.99,3
ORD-2024-100628,CUST-15350,2024-02-16,Delivered,Gresham,OR,0.0,2
ORD-2024-100629,CUST-12391,2024-02-16,Delivered,Bowling Green,KY,4.99,2
ORD-2024-100630,CUST-14779,2024-02-17,Delivered,Knoxville,TN,9.99,3
ORD-2024-100631,CUST-11562,2024-02-17,Shipped,Shreveport,LA,9.99,3
ORD-2024-100632,CUST-11379,2024-02-17,Delivered,Winston-Salem,NC,0.0,6
ORD-2024-100633,CUST-13331,2024-02-17,Delivered,Knoxville,TN,4.99,7
ORD-2024-100634,CUST-10137,2024-02-17,Delivered,Chandler,AZ,4.99,7
ORD-2024-100635,CUST-11420,2024-02-17,Delivered,Orlando,FL,19.99,3
