order_item_id,order_id,product_id,quantity,unit_price,unit_cost,discount_rate,gross_revenue,discount_amount,net_revenue,total_cost,profit
ITEM-500235,ORD-2024-100138,PROD-1330,1,101.12,27.5,0.2,101.12,20.22,80.9,27.5,53.4
ITEM-500236,ORD-2024-100138,PROD-1514,1,382.72,137.5,0.1,382.72,38.27,344.45,137.5,206.95
ITEM-500237,ORD-2024-100138,PROD-1037,1,899.0,420.0,0.0,899.0,0.0,899.0,420.0,479.0
ITEM-500238,ORD-2024-100139,PROD-1175,1,65.0,18.0,0.1,65.0,6.5,58.5,18.0,40.5
ITEM-500239,ORD-2024-100140,PROD-1224,3,180.6,55.1,0.15,541.8,81.27,460.53,165.3,295.23
ITEM-500240,ORD-2024-100140,PROD-1501,2,119.0,35.0,0.1,238.0,23.8,214.2,70.0,144.2
ITEM-500241,ORD-2024-100140,PROD-1287,1,42.0,12.0,0.15,42.0,6.3,35.7,12.0,23.7
ITEM-500242,ORD-2024-100140,PROD-1192,1,208.6,65.25,0.1,208.6,20.86,187.74,65.25,122.49
ITEM-500243,ORD-2024-100141,PROD-1197,1,89.0,22.0,0.2,89.0,17.8,71.2,22.0,49.2
ITEM-500244,ORD-2024-100142,PROD-1408,1,35.0,11.6,0.0,35.0,0.0,35.0,11.6,23.4
ITEM-500245,ORD-2024-100142,PROD-1153,1,99.0,38.0,0.1,99.0,9.9,89.1,38.0,51.1
ITEM-500246,ORD-2024-100143,PROD-1165,2,48.0,14.0,0.0,96.0,0.0,96.0,28.0,68.0
ITEM-500247,ORD-2024-100143,PROD-1432,1,67.2,17.4,0.0,67.2,0.0,67.2,17.4,49.8
ITEM-500248,ORD-2024-100144,PROD-1419,1,37.76,9.2,0.1,37.76,3.78,33.98,9.2,24.78
ITEM-500249,ORD-2024-100145,PROD-1135,1,29.0,9.0,0.3,29.0,8.7,20.3,9.0,11.3
ITEM-500250,ORD-2024-100146,PROD-1512,3,49.0,14.5,0.0,147.0,0.0,147.0,43.5,103.5
ITEM-500251,ORD-2024-100147,PROD-1138,1,57.6,17.5,0.0,57.6,0.0,57.6,17.5,40.1
ITEM-500252,ORD-2024-100148,PROD-1511,1,35.0,10.0,0.15,35.0,5.25,29.75,10.0,19.75
ITEM-500253,ORD-2024-100148,PROD-1287,1,42.0,12.0,0.0,42.0,0.0,42.0,12.0,30.0
ITEM-500254,ORD-2024-100148,PROD-1548,2,164.68,49.5,0.15,329.36,49.4,279.96,99.0,180.96
ITEM-500255,ORD-2024-100148,PROD-1539,1,553.42,184.0,0.0,553.42,0.0,553.42,184.0,369.42
ITEM-500256,ORD-2024-100148,PROD-1094,3,329.0,140.0,0.2,987.0,197.4,789.6,420.0,369.6
ITEM-500257,ORD-2024-100149,PROD-1107,1,140.42,46.0,0.3,140.42,42.13,98.29,46.0,52.29
ITEM-500258,ORD-2024-100150,PROD-1173,2,65.0,18.0,0.0,130.0,0.0,130.0,36.0,94.0
ITEM-500259,ORD-2024-100151,PROD-1122,3,75.52,22.5,0.2,226.56,45.31,181.25,67.5,113.75
ITEM-500260,ORD-2024-100151,PROD-1451,1,105.02,32.2,0.1,105.02,10.5,94.52,32.2,62.32
ITEM-500261,ORD-2024-100152,PROD-1095,1,329.0,140.0,0.0,329.0,0.0,329.0,140.0,189.0
ITEM-500262,ORD-2024-100153,PROD-1067,1,270.22,97.75,0.1,270.22,27.02,243.2,97.75,145.45
ITEM-500263,ORD-2024-100153,PROD-1250,2,70.4,18.75,0.0,140.8,0.0,140.8,37.5,103.3
ITEM-500264,ORD-2024-100154,PROD-1096,1,460.6,203.0,0.05,460.6,23.03,437.57,203.0,234.57
ITEM-500265,ORD-2024-100155,PROD-1346,1,574.72,200.0,0.15,574.72,86.21,488.51,200.0,288.51
ITEM-500266,ORD-2024-100155,PROD-1269,1,68.0,16.0,0.1,68.0,6.8,61.2,16.0,45.2
ITEM-500267,ORD-2024-100156,PROD-1094,3,329.0,140.0,0.05,987.0,49.35,937.65,420.0,517.65
ITEM-500268,ORD-2024-100157,PROD-1143,3,45.0,14.0,0.05,135.0,6.75,128.25,42.0,86.25
ITEM-500269,ORD-2024-100157,PROD-1033,1,899.0,420.0,0.15,899.0,134.85,764.15,420.0,344.15
ITEM-500270,ORD-2024-100158,PROD-1073,1,149.0,45.0,0.2,149.0,29.8,119.2,45.0,74.2
ITEM-500271,ORD-2024-100159,PROD-1129,2,29.0,9.0,0.0,58.0,0.0,58.0,18.0,40.0
ITEM-500272,ORD-2024-100160,PROD-1545,1,179.0,55.0,0.2,179.0,35.8,143.2,55.0,88.2
ITEM-500273,ORD-2024-100160,PROD-1364,3,394.68,135.0,0.0,1184.04,0.0,1184.04,405.0,779.04
ITEM-500274,ORD-2024-100161,PROD-1162,1,61.44,17.5,0.0,61.44,0.0,61.44,17.5,43.94
ITEM-500275,ORD-2024-100161,PROD-1308,1,81.88,22.5,0.15,81.88,12.28,69.6,22.5,47.1
ITEM-500276,ORD-2024-100161,PROD-1030,2,1399.0,680.0,0.0,2798.0,0.0,2798.0,1360.0,1438.0
ITEM-500277,ORD-2024-100161,PROD-1489,2,52.0,16.0,0.0,104.0,0.0,104.0,32.0,72.0
ITEM-500278,ORD-2024-100162,PROD-1486,2,79.0,22.0,0.1,158.0,15.8,142.2,44.0,98.2
ITEM-500279,ORD-2024-100162,PROD-1154,1,126.72,47.5,0.0,126.72,0.0,126.72,47.5,79.22
ITEM-500280,ORD-2024-100163,PROD-1364,5,394.68,135.0,0.0,1973.4,0.0,1973.4,675.0,1298.4
ITEM-500281,ORD-2024-100164,PROD-1476,1,22.08,6.3,0.15,22.08,3.31,18.77,6.3,12.47
ITEM-500282,ORD-2024-100164,PROD-1368,1,600.6,217.5,0.1,600.6,60.06,540.54,217.5,323.04
ITEM-500283,ORD-2024-100165,PROD-1216,1,189.0,52.2,0.0,189.0,0.0,189.0,52.2,136.8
ITEM-500284,ORD-2024-100166,PROD-1173,1,65.0,18.0,0.15,65.0,9.75,55.25,18.0,37.25
ITEM-500285,ORD-2024-100166,PROD-1249,2,55.0,15.0,0.0,110.0,0.0,110.0,30.0,80.0
ITEM-500286,ORD-2024-100167,PROD-1335,1,79.0,22.0,0.1,79.0,7.9,71.1,22.0,49.1
ITEM-500287,ORD-2024-100168,PROD-1084,1,72.68,25.2,0.0,72.68,0.0,72.68,25.2,47.48
ITEM-500288,ORD-2024-100168,PROD-1132,3,26.68,8.1,0.1,80.04,8.0,72.04,24.3,47.74
ITEM-500289,ORD-2024-100168,PROD-1101,1,179.0,65.0,0.1,179.0,17.9,161.1,65.0,96.1
ITEM-500290,ORD-2024-100169,PROD-1551,1,139.0,42.0,0.0,139.0,0.0,139.0,42.0,97.0
ITEM-500291,ORD-2024-100170,PROD-1463,1,29.0,9.0,0.1,29.0,2.9,26.1,9.0,17.1
ITEM-500292,ORD-2024-100171,PROD-1092,5,302.68,126.0,0.05,1513.4,75.67,1437.73,630.0,807.73
ITEM-500293,ORD-2024-100171,PROD-1416,1,105.0,34.8,0.0,105.0,0.0,105.0,34.8,70.2
ITEM-500294,ORD-2024-100171,PROD-1503,1,119.0,35.0,0.0,119.0,0.0,119.0,35.0,84.0
ITEM-500295,ORD-2024-100172,PROD-1443,1,25.96,6.9,0.0,25.96,0.0,25.96,6.9,19.06
ITEM-500296,ORD-2024-100173,PROD-1362,1,549.12,187.5,0.0,549.12,0.0,549.12,187.5,361.62
ITEM-500297,ORD-2024-100174,PROD-1513,1,299.0,110.0,0.0,299.0,0.0,299.0,110.0,189.0
ITEM-500298,ORD-2024-100175,PROD-1505,1,35.0,10.0,0.0,35.0,0.0,35.0,10.0,25.0
ITEM-500299,ORD-2024-100175,PROD-1183,2,85.0,24.0,0.1,170.0,17.0,153.0,48.0,105.0
ITEM-500300,ORD-2024-100175,PROD-1422,4,32.0,8.0,0.0,128.0,0.0,128.0,32.0,96.0
ITEM-500301,ORD-2024-100175,PROD-1549,3,179.0,55.0,0.0,537.0,0.0,537.0,165.0,372.0
ITEM-500302,ORD-2024-100175,PROD-1498,1,152.32,43.75,0.15,152.32,22.85,129.47,43.75,85.72
ITEM-500303,ORD-2024-100176,PROD-1146,2,62.72,20.0,0.15,125.44,18.82,106.62,40.0,66.62
ITEM-500304,ORD-2024-100177,PROD-1226,1,153.6,40.0,0.0,153.6,0.0,153.6,40.0,113.6
ITEM-500305,ORD-2024-100178,PROD-1292,1,265.88,85.5,0.1,265.88,26.59,239.29,85.5,153.79
ITEM-500306,ORD-2024-100179,PROD-1346,2,574.72,200.0,0.15,1149.44,172.42,977.02,400.0,577.02
ITEM-500307,ORD-2024-100179,PROD-1450,1,113.92,35.0,0.25,113.92,28.48,85.44,35.0,50.44
ITEM-500308,ORD-2024-100180,PROD-1114,4,241.92,87.5,0.0,967.68,0.0,967.68,350.0,617.68
ITEM-500309,ORD-2024-100181,PROD-1232,1,168.0,46.4,0.0,168.0,0.0,168.0,46.4,121.6
ITEM-500310,ORD-2024-100182,PROD-1214,2,135.0,36.0,0.15,270.0,40.5,229.5,72.0,157.5
ITEM-500311,ORD-2024-100183,PROD-1320,1,166.6,55.1,0.05,166.6,8.33,158.27,55.1,103.17
ITEM-500312,ORD-2024-100183,PROD-1461,1,29.0,9.0,0.15,29.0,4.35,24.65,9.0,15.65
ITEM-500313,ORD-2024-100184,PROD-1374,1,99.0,32.0,0.0,99.0,0.0,99.0,32.0,67.0
ITEM-500314,ORD-2024-100185,PROD-1327,1,399.0,140.0,0.0,399.0,0.0,399.0,140.0,259.0
ITEM-500315,ORD-2024-100185,PROD-1544,2,656.6,232.0,0.2,1313.2,262.64,1050.56,464.0,586.56
ITEM-500316,ORD-2024-100185,PROD-1504,2,166.6,50.75,0.2,333.2,66.64,266.56,101.5,165.06
ITEM-500317,ORD-2024-100186,PROD-1208,1,75.6,17.4,,75.6,0.0,75.6,17.4,58.2
ITEM-500318,ORD-2024-100187,PROD-1292,2,265.88,85.5,0.05,531.76,26.59,505.17,171.0,334.17
ITEM-500319,ORD-2024-100188,PROD-1183,3,85.0,24.0,0.0,255.0,0.0,255.0,72.0,183.0
ITEM-500320,ORD-2024-100189,PROD-1141,1,45.0,14.0,0.0,45.0,0.0,45.0,14.0,31.0
ITEM-500321,ORD-2024-100190,PROD-1520,3,418.6,159.5,0.15,1255.8,188.37,1067.43,478.5,588.93
ITEM-500322,ORD-2024-100190,PROD-1321,1,399.0,140.0,0.1,399.0,39.9,359.1,140.0,219.1
ITEM-500323,ORD-2024-100190,PROD-1417,1,32.0,8.0,0.0,32.0,0.0,32.0,8.0,24.0
ITEM-500324,ORD-2024-100190,PROD-1508,1,32.2,9.0,0.25,32.2,8.05,24.15,9.0,15.15
ITEM-500325,ORD-2024-100190,PROD-1058,1,446.72,200.0,0.0,446.72,0.0,446.72,200.0,246.72
ITEM-500326,ORD-2024-100191,PROD-1175,1,65.0,18.0,0.2,65.0,13.0,52.0,18.0,34.0
ITEM-500327,ORD-2024-100192,PROD-1422,1,32.0,8.0,0.15,32.0,4.8,27.2,8.0,19.2
ITEM-500328,ORD-2024-100193,PROD-1532,1,18.4,4.5,,18.4,3.68,14.72,4.5,10.22
ITEM-500329,ORD-2024-100193,PROD-1506,1,44.8,12.5,0.0,44.8,0.0,44.8,12.5,32.3
ITEM-500330,ORD-2024-100193,PROD-1138,1,57.6,17.5,0.2,57.6,11.52,46.08,17.5,28.58
ITEM-500331,ORD-2024-100194,PROD-1207,3,54.0,12.0,0.0,162.0,0.0,162.0,36.0,126.0
ITEM-500332,ORD-2024-100195,PROD-1421,2,32.0,8.0,0.05,64.0,3.2,60.8,16.0,44.8
ITEM-500333,ORD-2024-100196,PROD-1131,2,34.22,10.35,0.0,68.44,0.0,68.44,20.7,47.74
ITEM-500334,ORD-2024-100196,PROD-1261,4,115.0,35.0,0.05,460.0,23.0,437.0,140.0,297.0
ITEM-500335,ORD-2024-100197,PROD-1438,1,26.0,7.0,0.0,26.0,0.0,26.0,7.0,19.0
ITEM-500336,ORD-2024-100198,PROD-1079,1,149.0,45.0,0.1,149.0,14.9,134.1,45.0,89.1
ITEM-500337,ORD-2024-100199,PROD-1484,1,72.68,19.8,0.05,72.68,3.63,69.05,19.8,49.25
ITEM-500338,ORD-2024-100199,PROD-1102,1,179.0,65.0,0.1,179.0,17.9,161.1,65.0,96.1
ITEM-500339,ORD-2024-100199,PROD-1508,1,32.2,9.0,0.1,32.2,3.22,28.98,9.0,19.98
ITEM-500340,ORD-2024-100200,PROD-1495,4,52.0,16.0,0.0,208.0,0.0,208.0,64.0,144.0
ITEM-500341,ORD-2024-100201,PROD-1135,1,29.0,9.0,0.0,29.0,0.0,29.0,9.0,20.0
ITEM-500342,ORD-2024-100202,PROD-1099,4,211.22,74.75,0.0,844.88,0.0,844.88,299.0,545.88
ITEM-500343,ORD-2024-100203,PROD-1183,3,85.0,24.0,0.0,255.0,0.0,255.0,72.0,183.0
ITEM-500344,ORD-2024-100204,PROD-1211,1,159.3,41.4,0.0,159.3,0.0,159.3,41.4,117.9
ITEM-500345,ORD-2024-100205,PROD-1022,4,199.0,95.0,0.1,796.0,79.6,716.4,380.0,336.4
ITEM-500346,ORD-2024-100206,PROD-1097,1,179.0,65.0,0.0,179.0,0.0,179.0,65.0,114.0
ITEM-500347,ORD-2024-100207,PROD-1236,1,128.8,37.8,0.1,128.8,12.88,115.92,37.8,78.12
ITEM-500348,ORD-2024-100208,PROD-1498,1,152.32,43.75,0.2,152.32,30.46,121.86,43.75,78.11
ITEM-500349,ORD-2024-100209,PROD-1535,1,20.0,5.0,0.2,20.0,4.0,16.0,5.0,11.0
ITEM-500350,ORD-2024-100209,PROD-1033,1,899.0,420.0,0.05,899.0,44.95,854.05,420.0,434.05
ITEM-500351,ORD-2024-100210,PROD-1425,1,48.0,12.0,0.0,48.0,0.0,48.0,12.0,36.0
ITEM-500352,ORD-2024-100211,PROD-1165,1,48.0,14.0,0.0,48.0,0.0,48.0,14.0,34.0
ITEM-500353,ORD-2024-100212,PROD-1488,1,110.6,31.9,0.1,110.6,11.06,99.54,31.9,67.64
ITEM-500354,ORD-2024-100212,PROD-1352,1,628.6,232.0,0.0,628.6,0.0,628.6,232.0,396.6
ITEM-500355,ORD-2024-100213,PROD-1121,1,59.0,18.0,0.1,59.0,5.9,53.1,18.0,35.1
ITEM-500356,ORD-2024-100214,PROD-1147,1,57.82,18.4,0.05,57.82,2.89,54.93,18.4,36.53
ITEM-500357,ORD-2024-100215,PROD-1459,4,34.22,10.35,0.2,136.88,27.38,109.5,41.4,68.1
ITEM-500358,ORD-2024-100216,PROD-1438,2,26.0,7.0,0.15,52.0,7.8,44.2,14.0,30.2
ITEM-500359,ORD-2024-100216,PROD-1511,2,35.0,10.0,0.05,70.0,3.5,66.5,20.0,46.5
ITEM-500360,ORD-2024-100217,PROD-1340,2,127.88,40.5,0.0,255.76,0.0,255.76,81.0,174.76
ITEM-500361,ORD-2024-100217,PROD-1230,2,120.0,32.0,0.25,240.0,60.0,180.0,64.0,116.0
ITEM-500362,ORD-2024-100218,PROD-1210,1,172.8,45.0,0.0,172.8,0.0,172.8,45.0,127.8
ITEM-500363,ORD-2024-100219,PROD-1214,1,135.0,36.0,0.2,135.0,27.0,108.0,36.0,72.0
ITEM-500364,ORD-2024-100219,PROD-1334,1,79.0,22.0,0.05,79.0,3.95,75.05,22.0,53.05
ITEM-500365,ORD-2024-100219,PROD-1034,1,1150.72,525.0,0.1,1150.72,115.07,1035.65,525.0,510.65
ITEM-500366,ORD-2024-100219,PROD-1518,1,299.0,110.0,0.0,299.0,0.0,299.0,110.0,189.0
ITEM-500367,ORD-2024-100220,PROD-1429,1,48.0,12.0,0.0,48.0,0.0,48.0,12.0,36.0
ITEM-500368,ORD-2024-100220,PROD-1468,1,63.48,18.0,0.25,63.48,15.87,47.61,18.0,29.61
ITEM-500369,ORD-2024-100221,PROD-1225,1,120.0,32.0,0.2,120.0,24.0,96.0,32.0,64.0
ITEM-500370,ORD-2024-100221,PROD-1308,1,81.88,22.5,0.0,81.88,0.0,81.88,22.5,59.38
ITEM-500371,ORD-2024-100222,PROD-1417,3,32.0,8.0,0.0,96.0,0.0,96.0,24.0,72.0
ITEM-500372,ORD-2024-100222,PROD-1500,1,109.48,31.5,0.1,109.48,10.95,98.53,31.5,67.03
ITEM-500373,ORD-2024-100222,PROD-1067,1,270.22,97.75,0.2,270.22,54.04,216.18,97.75,118.43
ITEM-500374,ORD-2024-100223,PROD-1157,1,99.0,38.0,0.15,99.0,14.85,84.15,38.0,46.15
ITEM-500375,ORD-2024-100224,PROD-1223,4,129.0,38.0,0.05,516.0,25.8,490.2,152.0,338.2
ITEM-500376,ORD-2024-100225,PROD-1125,1,59.0,18.0,0.0,59.0,0.0,59.0,18.0,41.0
ITEM-500377,ORD-2024-100226,PROD-1017,2,199.0,95.0,0.1,398.0,39.8,358.2,190.0,168.2
ITEM-500378,ORD-2024-100227,PROD-1494,2,52.0,16.0,0.1,104.0,10.4,93.6,32.0,61.6
ITEM-500379,ORD-2024-100228,PROD-1330,1,101.12,27.5,0.05,101.12,5.06,96.06,27.5,68.56
ITEM-500380,ORD-2024-100229,PROD-1201,1,54.0,12.0,0.05,54.0,2.7,51.3,12.0,39.3
ITEM-500381,ORD-2024-100229,PROD-1377,2,95.0,28.0,0.05,190.0,9.5,180.5,56.0,124.5
ITEM-500382,ORD-2024-100229,PROD-1276,2,179.4,54.0,0.0,358.8,0.0,358.8,108.0,250.8
ITEM-500383,ORD-2024-100229,PROD-1427,1,56.64,13.8,0.15,56.64,8.5,48.14,13.8,34.34
ITEM-500384,ORD-2024-100230,PROD-1255,1,55.0,15.0,0.05,55.0,2.75,52.25,15.0,37.25
ITEM-500385,ORD-2024-100231,PROD-1475,1,28.32,8.05,0.0,28.32,0.0,28.32,8.05,20.27
ITEM-500386,ORD-2024-100231,PROD-1423,2,32.0,8.0,0.1,64.0,6.4,57.6,16.0,41.6
ITEM-500387,ORD-2024-100231,PROD-1441,4,22.0,6.0,0.0,88.0,0.0,88.0,24.0,64.0
ITEM-500388,ORD-2024-100232,PROD-1092,3,302.68,126.0,0.15,908.04,136.21,771.83,378.0,393.83
ITEM-500389,ORD-2024-100233,PROD-1103,1,179.0,65.0,0.0,179.0,0.0,179.0,65.0,114.0
ITEM-500390,ORD-2024-100234,PROD-1299,1,152.22,46.0,0.0,152.22,0.0,152.22,46.0,106.22
ITEM-500391,ORD-2024-100235,PROD-1524,2,38.64,10.8,0.0,77.28,0.0,77.28,21.6,55.68
ITEM-500392,ORD-2024-100236,PROD-1538,1,600.32,200.0,0.0,600.32,0.0,600.32,200.0,400.32
ITEM-500393,ORD-2024-100237,PROD-1162,1,61.44,17.5,0.2,61.44,12.29,49.15,17.5,31.65
ITEM-500394,ORD-2024-100237,PROD-1467,1,81.42,23.0,0.0,81.42,0.0,81.42,23.0,58.42
ITEM-500395,ORD-2024-100238,PROD-1134,2,29.0,9.0,0.05,58.0,2.9,55.1,18.0,37.1
ITEM-500396,ORD-2024-100239,PROD-1264,1,161.0,50.75,0.1,161.0,16.1,144.9,50.75,94.15
ITEM-500397,ORD-2024-100239,PROD-1213,1,135.0,36.0,0.0,135.0,0.0,135.0,36.0,99.0
ITEM-500398,ORD-2024-100240,PROD-1424,2,44.8,11.6,0.2,89.6,17.92,71.68,23.2,48.48
ITEM-500399,ORD-2024-100241,PROD-1312,1,124.6,36.25,0.05,124.6,6.23,118.37,36.25,82.12
ITEM-500400,ORD-2024-100242,PROD-1014,1,1199.0,520.0,0.05,1199.0,59.95,1139.05,520.0,619.05
ITEM-500401,ORD-2024-100242,PROD-1116,1,173.88,63.0,0.25,173.88,43.47,130.41,63.0,67.41
ITEM-500402,ORD-2024-100243,PROD-1137,3,45.0,14.0,0.0,135.0,0.0,135.0,42.0,93.0
ITEM-500403,ORD-2024-100244,PROD-1381,1,95.0,28.0,0.0,95.0,0.0,95.0,28.0,67.0
ITEM-500404,ORD-2024-100245,PROD-1063,1,349.0,160.0,0.0,349.0,0.0,349.0,160.0,189.0
ITEM-500405,ORD-2024-100246,PROD-1382,2,95.0,28.0,0.1,190.0,19.0,171.0,56.0,115.0
ITEM-500406,ORD-2024-100247,PROD-1273,3,195.0,60.0,0.0,585.0,0.0,585.0,180.0,405.0
ITEM-500407,ORD-2024-100248,PROD-1322,1,510.72,175.0,0.05,510.72,25.54,485.18,175.0,310.18
ITEM-500408,ORD-2024-100248,PROD-1237,1,140.0,42.0,0.3,140.0,42.0,98.0,42.0,56.0
ITEM-500409,ORD-2024-100249,PROD-1090,1,421.12,175.0,0.2,421.12,84.22,336.9,175.0,161.9
ITEM-500410,ORD-2024-100250,PROD-1150,1,49.0,16.0,0.2,49.0,9.8,39.2,16.0,23.2
ITEM-500411,ORD-2024-100251,PROD-1195,2,105.02,25.3,0.0,210.04,0.0,210.04,50.6,159.44
ITEM-500412,ORD-2024-100252,PROD-1033,1,899.0,420.0,0.0,899.0,0.0,899.0,420.0,479.0
ITEM-500413,ORD-2024-100253,PROD-1098,1,229.12,81.25,0.1,229.12,22.91,206.21,81.25,124.96
ITEM-500414,ORD-2024-100253,PROD-1360,1,362.6,123.25,0.05,362.6,18.13,344.47,123.25,221.22
ITEM-500415,ORD-2024-100254,PROD-1028,2,1287.08,612.0,0.0,2574.16,0.0,2574.16,1224.0,1350.16
ITEM-500416,ORD-2024-100255,PROD-1458,1,37.12,11.25,0.05,37.12,1.86,35.26,11.25,24.01
ITEM-500417,ORD-2024-100255,PROD-1190,2,149.0,45.0,0.25,298.0,74.5,223.5,90.0,133.5
ITEM-500418,ORD-2024-100255,PROD-1179,1,100.3,27.6,0.0,100.3,0.0,100.3,27.6,72.7
ITEM-500419,ORD-2024-100255,PROD-1101,1,179.0,65.0,0.1,179.0,17.9,161.1,65.0,96.1
ITEM-500420,ORD-2024-100256,PROD-1484,1,72.68,19.8,0.05,72.68,3.63,69.05,19.8,49.25
ITEM-500421,ORD-2024-100256,PROD-1110,1,119.0,40.0,0.05,119.0,5.95,113.05,40.0,73.05
ITEM-500422,ORD-2024-100256,PROD-1533,4,20.0,5.0,0.05,80.0,4.0,76.0,20.0,56.0
ITEM-500423,ORD-2024-100257,PROD-1508,3,32.2,9.0,0.0,96.6,0.0,96.6,27.0,69.6
ITEM-500424,ORD-2024-100258,PROD-1394,1,126.72,42.5,0.2,126.72,25.34,101.38,42.5,58.88
ITEM-500425,ORD-2024-100259,PROD-1324,5,367.08,126.0,0.0,1835.4,0.0,1835.4,630.0,1205.4
ITEM-500426,ORD-2024-100260,PROD-1052,2,505.08,234.0,0.0,1010.16,0.0,1010.16,468.0,542.16
ITEM-500427,ORD-2024-100261,PROD-1188,1,137.08,40.5,0.2,137.08,27.42,109.66,40.5,69.16
ITEM-500428,ORD-2024-100262,PROD-1243,1,188.8,55.2,0.05,188.8,9.44,179.36,55.2,124.16
ITEM-500429,ORD-2024-100262,PROD-1528,1,58.8,17.4,0.0,58.8,0.0,58.8,17.4,41.4
ITEM-500430,ORD-2024-100263,PROD-1348,1,413.08,144.0,0.2,413.08,82.62,330.46,144.0,186.46
ITEM-500431,ORD-2024-100264,PROD-1309,1,89.0,25.0,0.0,89.0,0.0,89.0,25.0,64.0
ITEM-500432,ORD-2024-100265,PROD-1214,1,135.0,36.0,0.0,135.0,0.0,135.0,36.0,99.0
ITEM-500433,ORD-2024-100266,PROD-1289,1,289.0,95.0,0.0,289.0,0.0,289.0,95.0,194.0
ITEM-500434,ORD-2024-100266,PROD-1396,2,91.08,30.6,0.0,182.16,0.0,182.16,61.2,120.96
ITEM-500435,ORD-2024-100267,PROD-1485,1,79.0,22.0,0.0,79.0,0.0,79.0,22.0,57.0
ITEM-500436,ORD-2024-100268,PROD-1260,1,105.8,31.5,0.0,105.8,0.0,105.8,31.5,74.3
ITEM-500437,ORD-2024-100269,PROD-1097,1,179.0,65.0,0.0,179.0,0.0,179.0,65.0,114.0
ITEM-500438,ORD-2024-100269,PROD-1459,1,34.22,10.35,0.1,34.22,3.42,30.8,10.35,20.45
ITEM-500439,ORD-2024-100269,PROD-1290,1,369.92,118.75,0.3,369.92,110.98,258.94,118.75,140.19
ITEM-500440,ORD-2024-100269,PROD-1380,4,87.4,25.2,0.0,349.6,0.0,349.6,100.8,248.8
ITEM-500441,ORD-2024-100270,PROD-1364,1,394.68,135.0,0.15,394.68,59.2,335.48,135.0,200.48
ITEM-500442,ORD-2024-100270,PROD-1516,1,275.08,99.0,0.0,275.08,0.0,275.08,99.0,176.08
ITEM-500443,ORD-2024-100271,PROD-1151,1,49.0,16.0,0.1,49.0,4.9,44.1,16.0,28.1
ITEM-500444,ORD-2024-100272,PROD-1149,1,49.0,16.0,0.1,49.0,4.9,44.1,16.0,28.1
ITEM-500445,ORD-2024-100272,PROD-1186,2,190.72,56.25,0.0,381.44,0.0,381.44,112.5,268.94
ITEM-500446,ORD-2024-100273,PROD-1198,2,89.0,22.0,0.0,178.0,0.0,178.0,44.0,134.0
ITEM-500447,ORD-2024-100274,PROD-1222,1,129.0,38.0,0.05,129.0,6.45,122.55,38.0,84.55
ITEM-500448,ORD-2024-100275,PROD-1419,1,37.76,9.2,0.0,37.76,0.0,37.76,9.2,28.56
ITEM-500449,ORD-2024-100275,PROD-1358,1,259.0,85.0,0.0,259.0,0.0,259.0,85.0,174.0
ITEM-500450,ORD-2024-100275,PROD-1406,1,25.0,8.0,0.25,25.0,6.25,18.75,8.0,10.75
ITEM-500451,ORD-2024-100276,PROD-1530,1,25.6,6.25,0.05,25.6,1.28,24.32,6.25,18.07
ITEM-500452,ORD-2024-100277,PROD-1126,1,59.0,18.0,0.0,59.0,0.0,59.0,18.0,41.0
ITEM-500453,ORD-2024-100277,PROD-1372,3,91.08,28.8,0.1,273.24,27.32,245.92,86.4,159.52
ITEM-500454,ORD-2024-100278,PROD-1265,2,68.0,16.0,0.0,136.0,0.0,136.0,32.0,104.0
ITEM-500455,ORD-2024-100279,PROD-1012,4,1103.08,468.0,0.0,4412.32,0.0,4412.32,1872.0,2540.32
ITEM-500456,ORD-2024-100280,PROD-1269,4,68.0,16.0,0.05,272.0,13.6,258.4,64.0,194.4
ITEM-500457,ORD-2024-100281,PROD-1161,3,48.0,14.0,0.0,144.0,0.0,144.0,42.0,102.0
ITEM-500458,ORD-2024-100281,PROD-1352,2,628.6,232.0,0.25,1257.2,314.3,942.9,464.0,478.9
ITEM-500459,ORD-2024-100281,PROD-1047,1,1599.0,780.0,0.15,1599.0,239.85,1359.15,780.0,579.15
ITEM-500460,ORD-2024-100281,PROD-1475,1,28.32,8.05,0.0,28.32,0.0,28.32,8.05,20.27
ITEM-500461,ORD-2024-100281,PROD-1341,2,139.0,45.0,0.1,278.0,27.8,250.2,90.0,160.2
ITEM-500462,ORD-2024-100282,PROD-1253,1,55.0,15.0,0.0,55.0,0.0,55.0,15.0,40.0
ITEM-500463,ORD-2024-100283,PROD-1217,1,129.0,38.0,0.1,129.0,12.9,116.1,38.0,78.1
ITEM-500464,ORD-2024-100283,PROD-1051,1,647.82,299.0,0.15,647.82,97.17,550.65,299.0,251.65
ITEM-500465,ORD-2024-100283,PROD-1327,1,399.0,140.0,0.0,399.0,0.0,399.0,140.0,259.0
ITEM-500466,ORD-2024-100284,PROD-1089,1,329.0,140.0,0.05,329.0,16.45,312.55,140.0,172.55
ITEM-500467,ORD-2024-100285,PROD-1212,1,124.2,32.4,0.0,124.2,0.0,124.2,32.4,91.8
ITEM-500468,ORD-2024-100285,PROD-1082,1,101.12,35.0,0.0,101.12,0.0,101.12,35.0,66.12
ITEM-500469,ORD-2024-100286,PROD-1514,1,382.72,137.5,0.0,382.72,0.0,382.72,137.5,245.22
