payment_id,order_id,payment_date,payment_method,payment_status,amount
PAY-700376,ORD-2024-100376,2024-01-31,Credit Card,Success,132.99
PAY-700377,ORD-2024-100377,2024-01-30,PayPal,Success,376.19
PAY-700378,ORD-2024-100378,2024-01-30,PayPal,Success,57.19
PAY-700379,ORD-2024-100379,2024-01-30,Apple Pay,Success,1129.05
PAY-700380,ORD-2024-100380,2024-01-30,Credit Card,Success,1928.65
PAY-700381,ORD-2024-100381,2024-01-30,PayPal,Success,528.3
PAY-700382,ORD-2024-100382,2024-01-30,Credit Card,Success,501.01
PAY-700383,ORD-2024-100383,2024-01-31,Credit Card,Success,1044.99
PAY-700384,ORD-2024-100384,2024-01-30,Credit Card,Success,378.63
PAY-700385,ORD-2024-100385,2024-01-30,Credit Card,Success,102.53
PAY-700386,ORD-2024-100386,2024-01-31,PayPal,Success,30.8
PAY-700387,ORD-2024-100387,2024-01-31,PayPal,Failed,353.19
PAY-700388,ORD-2024-100388,2024-01-31,Apple Pay,Success,1901.81
PAY-700389,ORD-2024-100389,2024-01-31,Credit Card,Success,136.09
PAY-700390,ORD-2024-100390,2024-01-31,Apple Pay,Success,859.99
PAY-700391,ORD-2024-100391,2024-01-31,Credit Card,Success,40.8
PAY-700392,ORD-2024-100392,2024-02-01,Debit Card,Success,336.51
PAY-700393,ORD-2024-100393,2024-01-31,Credit Card,Success,423.54
PAY-700394,ORD-2024-100394,2024-01-31,Credit Card,Refunded,223.14
PAY-700395,ORD-2024-100395,2024-02-01,Credit Card,Success,463.61
PAY-700396,ORD-2024-100396,2024-02-01,PayPal,Success,68.28
PAY-700397,ORD-2024-100397,2024-01-31,PayPal,Success,562.99
PAY-700398,ORD-2024-100398,2024-01-31,PayPal,Success,653.52
PAY-700399,ORD-2024-100399,2024-02-01,Credit Card,Success,886.59
PAY-700400,ORD-2024-100400,2024-02-01,PayPal,Success,3384.11
PAY-700401,ORD-2024-100401,2024-02-01,PayPal,Success,329.99
PAY-700402,ORD-2024-100402,2024-02-02,Credit Card,Success,48.31
PAY-700403,ORD-2024-100403,2024-02-01,Debit Card,Success,197.09
PAY-700404,ORD-2024-100404,2024-02-02,Credit Card,Success,239.72
PAY-700405,ORD-2024-100405,2024-02-01,Apple Pay,Success,107.67
PAY-700406,ORD-2024-100406,2024-02-01,Credit Card,Success,366.25
PAY-700407,ORD-2024-100407,2024-02-01,PayPal,Success,470.82
PAY-700408,ORD-2024-100408,2024-02-01,Debit Card,Success,62.19
PAY-700409,ORD-2024-100409,2024-02-02,BNPL,Success,1443.1
PAY-700410,ORD-2024-100410,2024-02-01,PayPal,Success,49.99
PAY-700411,ORD-2024-100411,2024-02-01,PayPal,Success,1098.27
PAY-700412,ORD-2024-100412,2024-02-01,Debit Card,Success,57.79
PAY-700413,ORD-2024-100413,2024-02-02,Apple Pay,Success,48.31
PAY-700414,ORD-2024-100414,2024-02-02,PayPal,Success,169.19
PAY-700415,ORD-2024-100415,2024-02-02,PayPal,Success,312.9
PAY-700416,ORD-2024-100416,2024-02-03,Debit Card,Success,399.0
PAY-700417,ORD-2024-100417,2024-02-02,Credit Card,Success,2947.89
PAY-700418,ORD-2024-100418,2024-02-02,Debit Card,Success,512.73
PAY-700419,ORD-2024-100419,2024-02-03,Credit Card,Success,104.15
PAY-700420,ORD-2024-100420,2024-02-02,Credit Card,Success,324.37
PAY-700421,ORD-2024-100421,2024-02-02,PayPal,Success,1555.04
PAY-700422,ORD-2024-100422,2024-02-02,Credit Card,Success,128.21
PAY-700423,ORD-2024-100423,2024-02-02,Credit Card,Success,108.99
PAY-700424,ORD-2024-100424,2024-02-02,Debit Card,Success,120.97
PAY-700425,ORD-2024-100425,2024-02-03,Debit Card,Success,77.0
PAY-700426,ORD-2024-100426,2024-02-03,Apple Pay,Success,289.09
PAY-700427,ORD-2024-100427,2024-02-04,PayPal,Success,270.0
PAY-700428,ORD-2024-100428,2024-02-03,Credit Card,Success,191.59
PAY-700429,ORD-2024-100429,2024-02-03,PayPal,Success,611.25
PAY-700430,ORD-2024-100430,2024-02-04,Credit Card,Success,128.49
PAY-700431,ORD-2024-100431,2024-02-03,PayPal,Success,824.85
PAY-700432,ORD-2024-100432,2024-02-03,Debit Card,Refunded,158.99
PAY-700433,ORD-2024-100433,2024-02-03,Credit Card,Success,642.16
PAY-700434,ORD-2024-100434,2024-02-05,Debit Card,Success,1865.53
PAY-700435,ORD-2024-100435,2024-02-04,Credit Card,Success,296.1
PAY-700436,ORD-2024-100436,2024-02-05,PayPal,Success,515.5
PAY-700437,ORD-2024-100437,2024-02-05,Credit Card,Success,413.99
PAY-700438,ORD-2024-100438,2024-02-05,PayPal,Success,100.99
PAY-700439,ORD-2024-100439,2024-02-04,Credit Card,Success,42.6
PAY-700440,ORD-2024-100440,2024-02-04,PayPal,Success,441.64
PAY-700441,ORD-2024-100441,2024-02-04,Apple Pay,Success,970.31
PAY-700442,ORD-2024-100442,2024-02-04,PayPal,Success,181.21
PAY-700443,ORD-2024-100443,2024-02-05,PayPal,Success,4913.99
PAY-700444,ORD-2024-100444,2024-02-04,Debit Card,Success,386.76
PAY-700445,ORD-2024-100445,2024-02-05,Apple Pay,Success,146.34
PAY-700446,ORD-2024-100446,2024-02-04,Debit Card,Success,232.8
PAY-700447,ORD-2024-100447,2024-02-04,Credit Card,Success,438.99
PAY-700448,ORD-2024-100448,2024-02-05,PayPal,Success,128.99
PAY-700449,ORD-2024-100449,2024-02-05,Credit Card,Success,894.64
PAY-700450,ORD-2024-100450,2024-02-04,Credit Card,Success,423.07
PAY-700451,ORD-2024-100451,2024-02-06,BNPL,Success,984.11
PAY-700452,ORD-2024-100452,2024-02-06,Credit Card,Success,46.75
PAY-700453,ORD-2024-100453,2024-02-06,PayPal,Success,9205.92
PAY-700454,ORD-2024-100454,2024-02-06,BNPL,Success,90.71
PAY-700455,ORD-2024-100455,2024-02-06,Credit Card,Success,69.89
PAY-700456,ORD-2024-100456,2024-02-05,Credit Card,Success,2226.37
PAY-700457,ORD-2024-100457,2024-02-05,Credit Card,Success,133.27
PAY-700458,ORD-2024-100458,2024-02-05,PayPal,Success,348.99
PAY-700459,ORD-2024-100459,2024-02-05,Credit Card,Success,140.99
PAY-700460,ORD-2024-100460,2024-02-06,Credit Card,Success,59.15
PAY-700461,ORD-2024-100461,2024-02-07,Credit Card,Success,1058.96
PAY-700462,ORD-2024-100462,2024-02-06,Credit Card,Success,145.8
PAY-700463,ORD-2024-100463,2024-02-07,Credit Card,Success,140.09
PAY-700464,ORD-2024-100464,2024-02-06,Credit Card,Success,213.19
PAY-700465,ORD-2024-100465,2024-02-07,PayPal,Success,455.71
PAY-700466,ORD-2024-100466,2024-02-07,BNPL,Success,639.45
PAY-700467,ORD-2024-100467,2024-02-06,Credit Card,Success,335.3
PAY-700468,ORD-2024-100468,2024-02-06,PayPal,Success,91.99
PAY-700469,ORD-2024-100469,2024-02-06,Credit Card,Success,267.33
PAY-700470,ORD-2024-100470,2024-02-06,Credit Card,Success,149.39
PAY-700471,ORD-2024-100471,2024-02-07,PayPal,Success,45.39
PAY-700472,ORD-2024-100472,2024-02-06,Debit Card,Success,93.99
PAY-700473,ORD-2024-100473,2024-02-06,PayPal,Success,257.19
PAY-700474,ORD-2024-100474,2024-02-06,PayPal,Success,78.99
PAY-700475,ORD-2024-100475,2024-02-06,PayPal,Success,5749.88
PAY-700476,ORD-2024-100476,2024-02-06,PayPal,Success,129.0
PAY-700477,ORD-2024-100477,2024-02-06,Apple Pay,Success,959.2
PAY-700478,ORD-2024-100478,2024-02-06,Apple Pay,Success,1255.21
PAY-700479,ORD-2024-100479,2024-02-07,Credit Card,Success,147.55
PAY-700480,ORD-2024-100480,2024-02-06,Debit Card,Success,1719.35
PAY-700481,ORD-2024-100481,2024-02-06,PayPal,Success,101.59
PAY-700482,ORD-2024-100482,2024-02-07,Credit Card,Success,887.95
PAY-700483,ORD-2024-100483,2024-02-07,BNPL,Success,193.99
PAY-700484,ORD-2024-100484,2024-02-07,Debit Card,Success,67.99
PAY-700485,ORD-2024-100485,2024-02-08,PayPal,Success,580.84
PAY-700486,ORD-2024-100486,2024-02-08,PayPal,Success,112.39
PAY-700487,ORD-2024-100487,2024-02-07,Credit Card,Success,228.94
PAY-700488,ORD-2024-100488,2024-02-07,Credit Card,Success,108.27
PAY-700489,ORD-2024-100489,2024-02-08,PayPal,Success,157.08
PAY-700490,ORD-2024-100490,2024-02-07,PayPal,Success,1495.96
PAY-700491,ORD-2024-100491,2024-02-08,BNPL,Success,2631.89
PAY-700492,ORD-2024-100492,2024-02-07,Apple Pay,Success,1427.06
PAY-700493,ORD-2024-100493,2024-02-08,Credit Card,Success,18.0
PAY-700494,ORD-2024-100494,2024-02-08,Credit Card,Success,158.27
PAY-700495,ORD-2024-100495,2024-02-07,Debit Card,Success,120.06
PAY-700496,ORD-2024-100496,2024-02-07,PayPal,Success,67.99
PAY-700497,ORD-2024-100497,2024-02-08,PayPal,Success,407.09
PAY-700498,ORD-2024-100498,2024-02-08,Credit Card,Success,1266.3
PAY-700499,ORD-2024-100499,2024-02-07,Credit Card,Success,209.55
PAY-700500,ORD-2024-100500,2024-02-07,PayPal,Success,179.67
PAY-700501,ORD-2024-100501,2024-02-07,PayPal,Success,368.68
PAY-700502,ORD-2024-100502,2024-02-08,PayPal,Success,391.59
PAY-700503,ORD-2024-100503,2024-02-07,Credit Card,Success,685.24
PAY-700504,ORD-2024-100504,2024-02-07,Credit Card,Success,852.23
PAY-700505,ORD-2024-100505,2024-02-08,PayPal,Refunded,40.87
PAY-700506,ORD-2024-100506,2024-02-07,Credit Card,Success,144.41
PAY-700507,ORD-2024-100507,2024-02-07,Credit Card,Success,1179.46
PAY-700508,ORD-2024-100508,2024-02-09,Credit Card,Success,1871.36
PAY-700509,ORD-2024-100509,2024-02-08,PayPal,Success,65.43
PAY-700510,ORD-2024-100510,2024-02-09,Credit Card,Success,137.99
PAY-700511,ORD-2024-100511,2024-02-09,Credit Card,Success,400.03
PAY-700512,ORD-2024-100512,2024-02-08,PayPal,Success,658.64
PAY-700513,ORD-2024-100513,2024-02-08,PayPal,Success,837.29
PAY-700514,ORD-2024-100514,2024-02-08,Credit Card,Success,187.7
PAY-700515,ORD-2024-100515,2024-02-09,BNPL,Success,36.99
PAY-700516,ORD-2024-100516,2024-02-08,Credit Card,Success,333.22
PAY-700517,ORD-2024-100517,2024-02-08,Debit Card,Success,338.84
PAY-700518,ORD-2024-100518,2024-02-09,Apple Pay,Success,472.06
PAY-700519,ORD-2024-100519,2024-02-08,Apple Pay,Success,42.79
PAY-700520,ORD-2024-100520,2024-02-08,PayPal,Success,39.99
PAY-700521,ORD-2024-100521,2024-02-08,Credit Card,Success,319.15
PAY-700522,ORD-2024-100522,2024-02-10,Credit Card,Success,71.99
PAY-700523,ORD-2024-100523,2024-02-09,Credit Card,Success,598.84
PAY-700524,ORD-2024-100524,2024-02-09,Credit Card,Success,57.99
PAY-700525,ORD-2024-100525,2024-02-09,Credit Card,Success,26.1
PAY-700526,ORD-2024-100526,2024-02-09,Credit Card,Success,333.99
PAY-700527,ORD-2024-100527,2024-02-09,Apple Pay,Success,242.99
PAY-700528,ORD-2024-100528,2024-02-09,Apple Pay,Success,102.29
PAY-700529,ORD-2024-100529,2024-02-09,Credit Card,Success,1162.51
PAY-700530,ORD-2024-100530,2024-02-10,Credit Card,Success,73.99
PAY-700531,ORD-2024-100531,2024-02-09,Credit Card,Success,305.0
PAY-700532,ORD-2024-100532,2024-02-09,Credit Card,Success,152.08
PAY-700533,ORD-2024-100533,2024-02-10,Credit Card,Success,174.26
PAY-700534,ORD-2024-100534,2024-02-09,PayPal,Success,71.87
PAY-700535,ORD-2024-100535,2024-02-10,Credit Card,Success,994.14
PAY-700536,ORD-2024-100536,2024-02-10,PayPal,Success,1494.09
PAY-700537,ORD-2024-100537,2024-02-11,Credit Card,Success,54.09
PAY-700538,ORD-2024-100538,2024-02-10,PayPal,Success,119.0
PAY-700539,ORD-2024-100539,2024-02-10,Credit Card,Success,1162.5
PAY-700540,ORD-2024-100540,2024-02-10,Credit Card,Success,276.99
PAY-700541,ORD-2024-100541,2024-02-10,Debit Card,Success,179.67
PAY-700542,ORD-2024-100542,2024-02-10,Credit Card,Success,208.6
PAY-700543,ORD-2024-100543,2024-02-11,Debit Card,Success,314.29
PAY-700544,ORD-2024-100544,2024-02-11,Credit Card,Success,38.99
PAY-700545,ORD-2024-100545,2024-02-11,Debit Card,Success,146.59
PAY-700546,ORD-2024-100546,2024-02-11,Debit Card,Success,43.99
PAY-700547,ORD-2024-100547,2024-02-10,Credit Card,Success,99.96
PAY-700548,ORD-2024-100548,2024-02-11,Credit Card,Success,29.19
PAY-700549,ORD-2024-100549,2024-02-11,Credit Card,Success,8072.88
PAY-700550,ORD-2024-100550,2024-02-11,Debit Card,Success,980.92
PAY-700551,ORD-2024-100551,2024-02-11,Credit Card,Failed,330.37
PAY-700552,ORD-2024-100552,2024-02-12,Credit Card,Success,112.99
PAY-700553,ORD-2024-100553,2024-02-12,Credit Card,Success,106.01
PAY-700554,ORD-2024-100554,2024-02-12,Credit Card,Success,511.59
PAY-700555,ORD-2024-100555,2024-02-11,PayPal,Success,91.49
PAY-700556,ORD-2024-100556,2024-02-11,Apple Pay,Success,694.24
PAY-700557,ORD-2024-100557,2024-02-12,Apple Pay,Success,98.99
PAY-700558,ORD-2024-100558,2024-02-12,Debit Card,Success,78.99
PAY-700559,ORD-2024-100559,2024-02-12,Credit Card,Success,732.63
PAY-700560,ORD-2024-100560,2024-02-12,Credit Card,Success,794.98
PAY-700561,ORD-2024-100561,2024-02-13,Credit Card,Success,79.0
PAY-700562,ORD-2024-100562,2024-02-12,Credit Card,Success,88.99
PAY-700563,ORD-2024-100563,2024-02-12,Credit Card,Success,191.41
PAY-700564,ORD-2024-100564,2024-02-13,Credit Card,Success,1080.81
PAY-700565,ORD-2024-100565,2024-02-13,Credit Card,Success,249.81
PAY-700566,ORD-2024-100566,2024-02-13,Credit Card,Success,117.09
PAY-700567,ORD-2024-100567,2024-02-13,Credit Card,Success,68.99
PAY-700568,ORD-2024-100568,2024-02-12,Debit Card,Success,46.99
PAY-700569,ORD-2024-100569,2024-02-12,PayPal,Success,1147.73
PAY-700570,ORD-2024-100570,2024-02-12,Credit Card,Success,117.52
PAY-700571,ORD-2024-100571,2024-02-12,Debit Card,Success,3384.5
PAY-700572,ORD-2024-100572,2024-02-12,Apple Pay,Success,416.59
PAY-700573,ORD-2024-100573,2024-02-13,Credit Card,Success,49.68
PAY-700574,ORD-2024-100574,2024-02-13,Credit Card,Success,220.15
PAY-700575,ORD-2024-100575,2024-02-13,Credit Card,Success,156.54
PAY-700576,ORD-2024-100576,2024-02-13,Credit Card,Success,222.59
PAY-700577,ORD-2024-100577,2024-02-13,PayPal,Success,2676.34
PAY-700578,ORD-2024-100578,2024-02-13,PayPal,Success,140.38
PAY-700579,ORD-2024-100579,2024-02-13,Apple Pay,Success,612.99
PAY-700580,ORD-2024-100580,2024-02-13,Credit Card,Success,195.24
PAY-700581,ORD-2024-100581,2024-02-13,PayPal,Success,171.59
PAY-700582,ORD-2024-100582,2024-02-13,Apple Pay,Success,130.59
PAY-700583,ORD-2024-100583,2024-02-13,Apple Pay,Success,217.99
PAY-700584,ORD-2024-100584,2024-02-13,Credit Card,Success,100.49
PAY-700585,ORD-2024-100585,2024-02-13,Credit Card,Success,1273.59
PAY-700586,ORD-2024-100586,2024-02-13,BNPL,Success,623.77
PAY-700587,ORD-2024-100587,2024-02-14,Credit Card,Success,602.76
PAY-700588,ORD-2024-100588,2024-02-15,Credit Card,Success,88.64
PAY-700589,ORD-2024-100589,2024-02-14,Credit Card,Success,1707.01
PAY-700590,ORD-2024-100590,2024-02-14,Credit Card,Success,908.99
PAY-700591,ORD-2024-100591,2024-02-14,Credit Card,Success,698.0
PAY-700592,ORD-2024-100592,2024-02-15,Credit Card,Success,262.99
PAY-700593,ORD-2024-100593,2024-02-15,Credit Card,Success,456.2
PAY-700594,ORD-2024-100594,2024-02-15,BNPL,Success,544.45
PAY-700595,ORD-2024-100595,2024-02-14,PayPal,Success,710.08
PAY-700596,ORD-2024-100596,2024-02-14,PayPal,Success,3601.43
PAY-700597,ORD-2024-100597,2024-02-14,PayPal,Success,1008.19
PAY-700598,ORD-2024-100598,2024-02-14,Debit Card,Success,559.2
PAY-700599,ORD-2024-100599,2024-02-14,Credit Card,Success,594.25
PAY-700600,ORD-2024-100600,2024-02-14,PayPal,Success,72.14
PAY-700601,ORD-2024-100601,2024-02-14,Credit Card,Success,500.65
PAY-700602,ORD-2024-100602,2024-02-15,Credit Card,Success,209.35
PAY-700603,ORD-2024-100603,2024-02-15,Credit Card,Success,74.04
PAY-700604,ORD-2024-100604,2024-02-15,Credit Card,Success,380.01
PAY-700605,ORD-2024-100605,2024-02-15,Credit Card,Success,478.99
PAY-700606,ORD-2024-100606,2024-02-15,BNPL,Success,90.21
PAY-700607,ORD-2024-100607,2024-02-15,Credit Card,Refunded,110.4
PAY-700608,ORD-2024-100608,2024-02-15,Credit Card,Failed,204.31
PAY-700609,ORD-2024-100609,2024-02-15,PayPal,Success,1165.71
PAY-700610,ORD-2024-100610,2024-02-15,PayPal,Success,86.49
PAY-700611,ORD-2024-100611,2024-02-16,PayPal,Success,169.15
PAY-700612,ORD-2024-100612,2024-02-15,Credit Card,Success,391.64
PAY-700613,ORD-2024-100613,2024-02-15,Credit Card,Success,1650.4
PAY-700614,ORD-2024-100614,2024-02-16,Apple Pay,Success,48.59
PAY-700615,ORD-2024-100615,2024-02-17,Apple Pay,Success,5864.07
PAY-700616,ORD-2024-100616,2024-02-17,Debit Card,Success,5600.99
PAY-700617,ORD-2024-100617,2024-02-16,PayPal,Success,796.64
PAY-700618,ORD-2024-100618,2024-02-17,PayPal,Refunded,157.31
PAY-700619,ORD-2024-100619,2024-02-16,PayPal,Success,701.27
PAY-700620,ORD-2024-100620,2024-02-16,Credit Card,Success,1364.14
PAY-700621,ORD-2024-100621,2024-02-16,Credit Card,Success,341.44
PAY-700622,ORD-2024-100622,2024-02-16,PayPal,Success,82.34
PAY-700623,ORD-2024-100623,2024-02-16,Debit Card,Success,189.79
PAY-700624,ORD-2024-100624,2024-02-16,PayPal,Success,509.91
PAY-700625,ORD-2024-100625,2024-02-16,BNPL,Success,208.09
PAY-700626,ORD-2024-100626,2024-02-16,BNPL,Success,129.64
PAY-700627,ORD-2024-100627,2024-02-17,Credit Card,Success,843.64
PAY-700628,ORD-2024-100628,2024-02-16,PayPal,Success,237.12
PAY-700629,ORD-2024-100629,2024-02-16,Credit Card,Success,374.67
PAY-700630,ORD-2024-100630,2024-02-18,Credit Card,Success,162.14
PAY-700631,ORD-2024-100631,2024-02-18,PayPal,Success,78.99
PAY-700632,ORD-2024-100632,2024-02-17,Credit Card,Success,2417.15
PAY-700633,ORD-2024-100633,2024-02-17,Debit Card,Success,184.55
PAY-700634,ORD-2024-100634,2024-02-17,Debit Card,Success,110.01
PAY-700635,ORD-2024-100635,2024-02-17,Debit Card,Success,2627.93
PAY-700636,ORD-2024-100636,2024-02-17,Credit Card,Success,188.19
PAY-700637,ORD-2024-100637,2024-02-17,Credit Card,Success,158.59
PAY-700638,ORD-2024-100638,2024-02-17,Credit Card,Success,199.99
PAY-700639,ORD-2024-100639,2024-02-17,Credit Card,Success,271.99
PAY-700640,ORD-2024-100640,2024-02-17,Credit Card,Refunded,1369.07
PAY-700641,ORD-2024-100641,2024-02-17,Apple Pay,Success,901.34
PAY-700642,ORD-2024-100642,2024-02-18,BNPL,Success,103.21
PAY-700643,ORD-2024-100643,2024-02-17,Credit Card,Success,130.99
PAY-700644,ORD-2024-100644,2024-02-17,PayPal,Success,79.99
PAY-700645,ORD-2024-100645,2024-02-17,PayPal,Success,6352.91
PAY-700646,ORD-2024-100646,2024-02-17,Debit Card,Success,121.99
PAY-700647,ORD-2024-100647,2024-02-17,Credit Card,Success,242.92
PAY-700648,ORD-2024-100648,2024-02-17,PayPal,Success,3202.99
PAY-700649,ORD-2024-100649,2024-02-17,Credit Card,Success,991.81
PAY-700650,ORD-2024-100650,2024-02-19,Credit Card,Success,620.18
PAY-700651,ORD-2024-100651,2024-02-18,Credit Card,Success,2205.75
PAY-700652,ORD-2024-100652,2024-02-18,Credit Card,Refunded,339.39
PAY-700653,ORD-2024-100653,2024-02-19,PayPal,Success,72.71
PAY-700654,ORD-2024-100654,2024-02-19,Credit Card,Success,364.24
PAY-700655,ORD-2024-100655,2024-02-18,Credit Card,Refunded,43.01
PAY-700656,ORD-2024-100656,2024-02-18,PayPal,Success,506.99
PAY-700657,ORD-2024-100657,2024-02-18,BNPL,Refunded,225.8
PAY-700658,ORD-2024-100658,2024-02-18,Debit Card,Success,254.47
PAY-700659,ORD-2024-100659,2024-02-18,Credit Card,Success,105.0
PAY-700660,ORD-2024-100660,2024-02-18,BNPL,Success,98.99
PAY-700661,ORD-2024-100661,2024-02-18,PayPal,Success,343.19
PAY-700662,ORD-2024-100662,2024-02-18,Credit Card,Success,931.91
PAY-700663,ORD-2024-100663,2024-02-18,PayPal,Success,89.03
PAY-700664,ORD-2024-100664,2024-02-19,PayPal,Success,81.97
PAY-700665,ORD-2024-100665,2024-02-19,Debit Card,Success,160.2
PAY-700666,ORD-2024-100666,2024-02-19,Credit Card,Success,46.53
PAY-700667,ORD-2024-100667,2024-02-20,Credit Card,Success,1095.15
PAY-700668,ORD-2024-100668,2024-02-20,PayPal,Success,73.23
PAY-700669,ORD-2024-100669,2024-02-19,Credit Card,Success,363.99
PAY-700670,ORD-2024-100670,2024-02-20,Credit Card,Success,540.34
PAY-700671,ORD-2024-100671,2024-02-19,Credit Card,Success,622.07
PAY-700672,ORD-2024-100672,2024-02-20,Apple Pay,Success,1426.6
PAY-700673,ORD-2024-100673,2024-02-20,Credit Card,Success,277.08
PAY-700674,ORD-2024-100674,2024-02-19,PayPal,Success,1114.3
PAY-700675,ORD-2024-100675,2024-02-20,Credit Card,Success,218.77
PAY-700676,ORD-2024-100676,2024-02-20,PayPal,Success,47.37
PAY-700677,ORD-2024-100677,2024-02-20,Debit Card,Success,109.0
PAY-700678,ORD-2024-100678,2024-02-21,Debit Card,Success,536.49
PAY-700679,ORD-2024-100679,2024-02-20,Apple Pay,Success,302.61
PAY-700680,ORD-2024-100680,2024-02-20,PayPal,Success,101.39
PAY-700681,ORD-2024-100681,2024-02-20,PayPal,Success,263.19
PAY-700682,ORD-2024-100682,2024-02-21,Apple Pay,Success,140.99
PAY-700683,ORD-2024-100683,2024-02-20,PayPal,Success,128.21
PAY-700684,ORD-2024-100684,2024-02-20,Credit Card,Refunded,2192.4
PAY-700685,ORD-2024-100685,2024-02-20,PayPal,Success,2812.99
PAY-700686,ORD-2024-100686,2024-02-20,Credit Card,Success,95.49
PAY-700687,ORD-2024-100687,2024-02-21,Credit Card,Success,165.12
PAY-700688,ORD-2024-100688,2024-02-20,Credit Card,Success,117.59
PAY-700689,ORD-2024-100689,2024-02-20,Apple Pay,Success,118.68
PAY-700690,ORD-2024-100690,2024-02-22,Credit Card,Success,139.99
PAY-700691,ORD-2024-100691,2024-02-21,Credit Card,Success,562.15
PAY-700692,ORD-2024-100692,2024-02-21,Credit Card,Success,219.75
PAY-700693,ORD-2024-100693,2024-02-21,Debit Card,Success,1529.04
PAY-700694,ORD-2024-100694,2024-02-21,Credit Card,Success,87.4
PAY-700695,ORD-2024-100695,2024-02-22,PayPal,Success,265.09
PAY-700696,ORD-2024-100696,2024-02-21,Credit Card,Success,452.23
PAY-700697,ORD-2024-100697,2024-02-21,PayPal,Success,520.25
PAY-700698,ORD-2024-100698,2024-02-21,PayPal,Failed,404.87
PAY-700699,ORD-2024-100699,2024-02-21,Credit Card,Success,423.41
PAY-700700,ORD-2024-100700,2024-02-21,Credit Card,Refunded,238.01
PAY-700701,ORD-2024-100701,2024-02-22,Credit Card,Success,260.33
PAY-700702,ORD-2024-100702,2024-02-22,PayPal,Success,185.42
PAY-700703,ORD-2024-100703,2024-02-21,PayPal,Success,3136.65
PAY-700704,ORD-2024-100704,2024-02-21,PayPal,Success,541.69
PAY-700705,ORD-2024-100705,2024-02-22,Credit Card,Success,1408.99
PAY-700706,ORD-2024-100706,2024-02-22,Credit Card,Success,85.74
PAY-700707,ORD-2024-100707,2024-02-23,Credit Card,Success,149.45
PAY-700708,ORD-2024-100708,2024-02-22,Credit Card,Success,466.2
PAY-700709,ORD-2024-100709,2024-02-22,Credit Card,Success,355.6
PAY-700710,ORD-2024-100710,2024-02-23,PayPal,Failed,214.99
PAY-700711,ORD-2024-100711,2024-02-22,Debit Card,Success,483.99
PAY-700712,ORD-2024-100712,2024-02-22,PayPal,Success,322.99
PAY-700713,ORD-2024-100713,2024-02-22,PayPal,Success,226.94
